,Date,Actual,Forecast,Surprise
2221,2017-01-30,1.6,1.6,0.0
2220,2017-01-29,1.6,1.6,0.0
2219,2017-01-28,1.6,1.6,0.0
2218,2017-01-27,1.6,1.6,0.0
2217,2017-01-26,1.6,1.6,0.0
2216,2017-01-25,1.6,1.6,0.0
2215,2017-01-24,1.6,1.6,0.0
2214,2017-01-23,1.6,1.6,0.0
2213,2017-01-22,1.6,1.6,0.0
2212,2017-01-21,1.6,1.6,0.0
2211,2017-01-20,1.6,1.6,0.0
2210,2017-01-19,1.6,1.6,0.0
2209,2017-01-18,1.6,1.6,0.0
2208,2017-01-17,1.6,1.6,0.0
2207,2017-01-16,1.6,1.6,0.0
2206,2017-01-15,1.6,1.6,0.0
2205,2017-01-14,1.6,1.6,0.0
2204,2017-01-13,1.6,1.6,0.0
2203,2017-01-12,1.3,0.9,0.4
2202,2017-01-11,1.3,0.9,0.4
2201,2017-01-10,1.3,0.9,0.4
2200,2017-01-09,1.3,0.9,0.4
2199,2017-01-08,1.3,0.9,0.4
2198,2017-01-07,1.3,0.9,0.4
2197,2017-01-06,1.3,0.9,0.4
2196,2017-01-05,1.3,0.9,0.4
2195,2017-01-04,1.3,0.9,0.4
2194,2017-01-03,1.3,0.9,0.4
2193,2017-01-02,1.3,0.9,0.4
2192,2017-01-01,1.3,0.9,0.4
2191,2016-12-31,1.3,0.9,0.4
2190,2016-12-30,1.3,0.9,0.4
2189,2016-12-29,1.3,0.9,0.4
2188,2016-12-28,1.3,0.9,0.4
2187,2016-12-27,1.3,0.9,0.4
2186,2016-12-26,1.3,0.9,0.4
2185,2016-12-25,1.3,0.9,0.4
2184,2016-12-24,1.3,0.9,0.4
2183,2016-12-23,1.3,0.9,0.4
2182,2016-12-22,1.3,0.9,0.4
2181,2016-12-21,1.3,0.9,0.4
2180,2016-12-20,1.3,0.9,0.4
2179,2016-12-19,1.3,0.9,0.4
2178,2016-12-18,1.3,0.9,0.4
2177,2016-12-17,1.3,0.9,0.4
2176,2016-12-16,1.3,0.9,0.4
2175,2016-12-15,1.3,0.9,0.4
2174,2016-12-14,1.3,0.9,0.4
2173,2016-12-13,0.8,1.2,-0.3999999999999999
2172,2016-12-12,0.8,1.2,-0.3999999999999999
2171,2016-12-11,0.8,1.2,-0.3999999999999999
2170,2016-12-10,0.8,1.2,-0.3999999999999999
2169,2016-12-09,0.8,1.2,-0.3999999999999999
2168,2016-12-08,0.8,1.2,-0.3999999999999999
2167,2016-12-07,0.8,1.2,-0.3999999999999999
2166,2016-12-06,0.8,1.2,-0.3999999999999999
2165,2016-12-05,0.8,1.2,-0.3999999999999999
2164,2016-12-04,0.8,1.2,-0.3999999999999999
2163,2016-12-03,0.8,1.2,-0.3999999999999999
2162,2016-12-02,0.8,1.2,-0.3999999999999999
2161,2016-12-01,0.8,1.2,-0.3999999999999999
2160,2016-11-30,0.8,1.2,-0.3999999999999999
2159,2016-11-29,0.8,1.2,-0.3999999999999999
2158,2016-11-28,0.8,1.2,-0.3999999999999999
2157,2016-11-27,0.8,1.2,-0.3999999999999999
2156,2016-11-26,0.8,1.2,-0.3999999999999999
2155,2016-11-25,0.8,1.2,-0.3999999999999999
2154,2016-11-24,0.8,1.2,-0.3999999999999999
2153,2016-11-23,0.8,1.2,-0.3999999999999999
2152,2016-11-22,0.8,1.2,-0.3999999999999999
2151,2016-11-21,0.8,1.2,-0.3999999999999999
2150,2016-11-20,0.8,1.2,-0.3999999999999999
2149,2016-11-19,0.8,1.2,-0.3999999999999999
2148,2016-11-18,0.8,1.2,-0.3999999999999999
2147,2016-11-17,0.8,1.2,-0.3999999999999999
2146,2016-11-16,0.8,1.2,-0.3999999999999999
2145,2016-11-15,0.7,0.6,0.09999999999999998
2144,2016-11-14,0.7,0.6,0.09999999999999998
2143,2016-11-13,0.7,0.6,0.09999999999999998
2142,2016-11-12,0.7,0.6,0.09999999999999998
2141,2016-11-11,0.7,0.6,0.09999999999999998
2140,2016-11-10,0.7,0.6,0.09999999999999998
2139,2016-11-09,0.7,0.6,0.09999999999999998
2138,2016-11-08,0.7,0.6,0.09999999999999998
2137,2016-11-07,0.7,0.6,0.09999999999999998
2136,2016-11-06,0.7,0.6,0.09999999999999998
2135,2016-11-05,0.7,0.6,0.09999999999999998
2134,2016-11-04,0.7,0.6,0.09999999999999998
2133,2016-11-03,0.7,0.6,0.09999999999999998
2132,2016-11-02,0.7,0.6,0.09999999999999998
2131,2016-11-01,0.7,0.6,0.09999999999999998
2130,2016-10-31,0.7,0.6,0.09999999999999998
2129,2016-10-30,0.7,0.6,0.09999999999999998
2128,2016-10-29,0.7,0.6,0.09999999999999998
2127,2016-10-28,0.7,0.6,0.09999999999999998
2126,2016-10-27,0.7,0.6,0.09999999999999998
2125,2016-10-26,0.7,0.6,0.09999999999999998
2124,2016-10-25,0.7,0.6,0.09999999999999998
2123,2016-10-24,0.7,0.6,0.09999999999999998
2122,2016-10-23,0.7,0.6,0.09999999999999998
2121,2016-10-22,0.7,0.6,0.09999999999999998
2120,2016-10-21,0.7,0.6,0.09999999999999998
2119,2016-10-20,0.7,0.6,0.09999999999999998
2118,2016-10-19,0.7,0.6,0.09999999999999998
2117,2016-10-18,0.7,0.6,0.09999999999999998
2116,2016-10-17,0.7,0.6,0.09999999999999998
2115,2016-10-16,0.7,0.6,0.09999999999999998
2114,2016-10-15,0.7,0.6,0.09999999999999998
2113,2016-10-14,0.7,0.6,0.09999999999999998
2112,2016-10-13,0.0,0.1,-0.1
2111,2016-10-12,0.0,0.1,-0.1
2110,2016-10-11,0.0,0.1,-0.1
2109,2016-10-10,0.0,0.1,-0.1
2108,2016-10-09,0.0,0.1,-0.1
2107,2016-10-08,0.0,0.1,-0.1
2106,2016-10-07,0.0,0.1,-0.1
2105,2016-10-06,0.0,0.1,-0.1
2104,2016-10-05,0.0,0.1,-0.1
2103,2016-10-04,0.0,0.1,-0.1
2102,2016-10-03,0.0,0.1,-0.1
2101,2016-10-02,0.0,0.1,-0.1
2100,2016-10-01,0.0,0.1,-0.1
2099,2016-09-30,0.0,0.1,-0.1
2098,2016-09-29,0.0,0.1,-0.1
2097,2016-09-28,0.0,0.1,-0.1
2096,2016-09-27,0.0,0.1,-0.1
2095,2016-09-26,0.0,0.1,-0.1
2094,2016-09-25,0.0,0.1,-0.1
2093,2016-09-24,0.0,0.1,-0.1
2092,2016-09-23,0.0,0.1,-0.1
2091,2016-09-22,0.0,0.1,-0.1
2090,2016-09-21,0.0,0.1,-0.1
2089,2016-09-20,0.0,0.1,-0.1
2088,2016-09-19,0.0,0.1,-0.1
2087,2016-09-18,0.0,0.1,-0.1
2086,2016-09-17,0.0,0.1,-0.1
2085,2016-09-16,0.0,0.1,-0.1
2084,2016-09-15,0.0,0.1,-0.1
2083,2016-09-14,-0.2,0.2,-0.4
2082,2016-09-13,-0.2,0.2,-0.4
2081,2016-09-12,-0.2,0.2,-0.4
2080,2016-09-11,-0.2,0.2,-0.4
2079,2016-09-10,-0.2,0.2,-0.4
2078,2016-09-09,-0.2,0.2,-0.4
2077,2016-09-08,-0.2,0.2,-0.4
2076,2016-09-07,-0.2,0.2,-0.4
2075,2016-09-06,-0.2,0.2,-0.4
2074,2016-09-05,-0.2,0.2,-0.4
2073,2016-09-04,-0.2,0.2,-0.4
2072,2016-09-03,-0.2,0.2,-0.4
2071,2016-09-02,-0.2,0.2,-0.4
2070,2016-09-01,-0.2,0.2,-0.4
2069,2016-08-31,-0.2,0.2,-0.4
2068,2016-08-30,-0.2,0.2,-0.4
2067,2016-08-29,-0.2,0.2,-0.4
2066,2016-08-28,-0.2,0.2,-0.4
2065,2016-08-27,-0.2,0.2,-0.4
2064,2016-08-26,-0.2,0.2,-0.4
2063,2016-08-25,-0.2,0.2,-0.4
2062,2016-08-24,-0.2,0.2,-0.4
2061,2016-08-23,-0.2,0.2,-0.4
2060,2016-08-22,-0.2,0.2,-0.4
2059,2016-08-21,-0.2,0.2,-0.4
2058,2016-08-20,-0.2,0.2,-0.4
2057,2016-08-19,-0.2,0.2,-0.4
2056,2016-08-18,-0.2,0.2,-0.4
2055,2016-08-17,-0.2,0.2,-0.4
2054,2016-08-16,-0.2,0.2,-0.4
2053,2016-08-15,-0.2,0.2,-0.4
2052,2016-08-14,-0.2,0.2,-0.4
2051,2016-08-13,-0.2,0.2,-0.4
2050,2016-08-12,-0.2,0.2,-0.4
2049,2016-08-11,0.3,-0.1,0.4
2048,2016-08-10,0.3,-0.1,0.4
2047,2016-08-09,0.3,-0.1,0.4
2046,2016-08-08,0.3,-0.1,0.4
2045,2016-08-07,0.3,-0.1,0.4
2044,2016-08-06,0.3,-0.1,0.4
2043,2016-08-05,0.3,-0.1,0.4
2042,2016-08-04,0.3,-0.1,0.4
2041,2016-08-03,0.3,-0.1,0.4
2040,2016-08-02,0.3,-0.1,0.4
2039,2016-08-01,0.3,-0.1,0.4
2038,2016-07-31,0.3,-0.1,0.4
2037,2016-07-30,0.3,-0.1,0.4
2036,2016-07-29,0.3,-0.1,0.4
2035,2016-07-28,0.3,-0.1,0.4
2034,2016-07-27,0.3,-0.1,0.4
2033,2016-07-26,0.3,-0.1,0.4
2032,2016-07-25,0.3,-0.1,0.4
2031,2016-07-24,0.3,-0.1,0.4
2030,2016-07-23,0.3,-0.1,0.4
2029,2016-07-22,0.3,-0.1,0.4
2028,2016-07-21,0.3,-0.1,0.4
2027,2016-07-20,0.3,-0.1,0.4
2026,2016-07-19,0.3,-0.1,0.4
2025,2016-07-18,0.3,-0.1,0.4
2024,2016-07-17,0.3,-0.1,0.4
2023,2016-07-16,0.3,-0.1,0.4
2022,2016-07-15,0.3,-0.1,0.4
2021,2016-07-14,0.3,-0.1,0.4
2020,2016-07-13,-0.1,-0.1,0.0
2019,2016-07-12,-0.1,-0.1,0.0
2018,2016-07-11,-0.1,-0.1,0.0
2017,2016-07-10,-0.1,-0.1,0.0
2016,2016-07-09,-0.1,-0.1,0.0
2015,2016-07-08,-0.1,-0.1,0.0
2014,2016-07-07,-0.1,-0.1,0.0
2013,2016-07-06,-0.1,-0.1,0.0
2012,2016-07-05,-0.1,-0.1,0.0
2011,2016-07-04,-0.1,-0.1,0.0
2010,2016-07-03,-0.1,-0.1,0.0
2009,2016-07-02,-0.1,-0.1,0.0
2008,2016-07-01,-0.1,-0.1,0.0
2007,2016-06-30,-0.1,-0.1,0.0
2006,2016-06-29,-0.1,-0.1,0.0
2005,2016-06-28,-0.1,-0.1,0.0
2004,2016-06-27,-0.1,-0.1,0.0
2003,2016-06-26,-0.1,-0.1,0.0
2002,2016-06-25,-0.1,-0.1,0.0
2001,2016-06-24,-0.1,-0.1,0.0
2000,2016-06-23,-0.1,-0.1,0.0
1999,2016-06-22,-0.1,-0.1,0.0
1998,2016-06-21,-0.1,-0.1,0.0
1997,2016-06-20,-0.1,-0.1,0.0
1996,2016-06-19,-0.1,-0.1,0.0
1995,2016-06-18,-0.1,-0.1,0.0
1994,2016-06-17,-0.1,-0.1,0.0
1993,2016-06-16,-0.1,-0.1,0.0
1992,2016-06-15,-0.1,-0.1,0.0
1991,2016-06-14,0.0,0.2,-0.2
1990,2016-06-13,0.0,0.2,-0.2
1989,2016-06-12,0.0,0.2,-0.2
1988,2016-06-11,0.0,0.2,-0.2
1987,2016-06-10,0.0,0.2,-0.2
1986,2016-06-09,0.0,0.2,-0.2
1985,2016-06-08,0.0,0.2,-0.2
1984,2016-06-07,0.0,0.2,-0.2
1983,2016-06-06,0.0,0.2,-0.2
1982,2016-06-05,0.0,0.2,-0.2
1981,2016-06-04,0.0,0.2,-0.2
1980,2016-06-03,0.0,0.2,-0.2
1979,2016-06-02,0.0,0.2,-0.2
1978,2016-06-01,0.0,0.2,-0.2
1977,2016-05-31,0.0,0.2,-0.2
1976,2016-05-30,0.0,0.2,-0.2
1975,2016-05-29,0.0,0.2,-0.2
1974,2016-05-28,0.0,0.2,-0.2
1973,2016-05-27,0.0,0.2,-0.2
1972,2016-05-26,0.0,0.2,-0.2
1971,2016-05-25,0.0,0.2,-0.2
1970,2016-05-24,0.0,0.2,-0.2
1969,2016-05-23,0.0,0.2,-0.2
1968,2016-05-22,0.0,0.2,-0.2
1967,2016-05-21,0.0,0.2,-0.2
1966,2016-05-20,0.0,0.2,-0.2
1965,2016-05-19,0.0,0.2,-0.2
1964,2016-05-18,0.0,0.2,-0.2
1963,2016-05-17,0.0,0.2,-0.2
1962,2016-05-16,0.0,0.2,-0.2
1961,2016-05-15,0.0,0.2,-0.2
1960,2016-05-14,0.0,0.2,-0.2
1959,2016-05-13,0.0,0.2,-0.2
1958,2016-05-12,-0.1,0.3,-0.4
1957,2016-05-11,-0.1,0.3,-0.4
1956,2016-05-10,-0.1,0.3,-0.4
1955,2016-05-09,-0.1,0.3,-0.4
1954,2016-05-08,-0.1,0.3,-0.4
1953,2016-05-07,-0.1,0.3,-0.4
1952,2016-05-06,-0.1,0.3,-0.4
1951,2016-05-05,-0.1,0.3,-0.4
1950,2016-05-04,-0.1,0.3,-0.4
1949,2016-05-03,-0.1,0.3,-0.4
1948,2016-05-02,-0.1,0.3,-0.4
1947,2016-05-01,-0.1,0.3,-0.4
1946,2016-04-30,-0.1,0.3,-0.4
1945,2016-04-29,-0.1,0.3,-0.4
1944,2016-04-28,-0.1,0.3,-0.4
1943,2016-04-27,-0.1,0.3,-0.4
1942,2016-04-26,-0.1,0.3,-0.4
1941,2016-04-25,-0.1,0.3,-0.4
1940,2016-04-24,-0.1,0.3,-0.4
1939,2016-04-23,-0.1,0.3,-0.4
1938,2016-04-22,-0.1,0.3,-0.4
1937,2016-04-21,-0.1,0.3,-0.4
1936,2016-04-20,-0.1,0.3,-0.4
1935,2016-04-19,-0.1,0.3,-0.4
1934,2016-04-18,-0.1,0.3,-0.4
1933,2016-04-17,-0.1,0.3,-0.4
1932,2016-04-16,-0.1,0.3,-0.4
1931,2016-04-15,-0.1,0.3,-0.4
1930,2016-04-14,-0.1,0.3,-0.4
1929,2016-04-13,-0.1,0.3,-0.4
1928,2016-04-12,0.0,0.1,-0.1
1927,2016-04-11,0.0,0.1,-0.1
1926,2016-04-10,0.0,0.1,-0.1
1925,2016-04-09,0.0,0.1,-0.1
1924,2016-04-08,0.0,0.1,-0.1
1923,2016-04-07,0.0,0.1,-0.1
1922,2016-04-06,0.0,0.1,-0.1
1921,2016-04-05,0.0,0.1,-0.1
1920,2016-04-04,0.0,0.1,-0.1
1919,2016-04-03,0.0,0.1,-0.1
1918,2016-04-02,0.0,0.1,-0.1
1917,2016-04-01,0.0,0.1,-0.1
1916,2016-03-31,0.0,0.1,-0.1
1915,2016-03-30,0.0,0.1,-0.1
1914,2016-03-29,0.0,0.1,-0.1
1913,2016-03-28,0.0,0.1,-0.1
1912,2016-03-27,0.0,0.1,-0.1
1911,2016-03-26,0.0,0.1,-0.1
1910,2016-03-25,0.0,0.1,-0.1
1909,2016-03-24,0.0,0.1,-0.1
1908,2016-03-23,0.0,0.1,-0.1
1907,2016-03-22,0.0,0.1,-0.1
1906,2016-03-21,0.0,0.1,-0.1
1905,2016-03-20,0.0,0.1,-0.1
1904,2016-03-19,0.0,0.1,-0.1
1903,2016-03-18,0.0,0.1,-0.1
1902,2016-03-17,0.0,0.1,-0.1
1901,2016-03-16,0.0,0.1,-0.1
1900,2016-03-15,0.0,0.1,-0.1
1899,2016-03-14,-0.2,-0.6,0.39999999999999997
1898,2016-03-13,-0.2,-0.6,0.39999999999999997
1897,2016-03-12,-0.2,-0.6,0.39999999999999997
1896,2016-03-11,-0.2,-0.6,0.39999999999999997
1895,2016-03-10,-0.2,-0.6,0.39999999999999997
1894,2016-03-09,-0.2,-0.6,0.39999999999999997
1893,2016-03-08,-0.2,-0.6,0.39999999999999997
1892,2016-03-07,-0.2,-0.6,0.39999999999999997
1891,2016-03-06,-0.2,-0.6,0.39999999999999997
1890,2016-03-05,-0.2,-0.6,0.39999999999999997
1889,2016-03-04,-0.2,-0.6,0.39999999999999997
1888,2016-03-03,-0.2,-0.6,0.39999999999999997
1887,2016-03-02,-0.2,-0.6,0.39999999999999997
1886,2016-03-01,-0.2,-0.6,0.39999999999999997
1885,2016-02-29,-0.2,-0.6,0.39999999999999997
1884,2016-02-28,-0.2,-0.6,0.39999999999999997
1883,2016-02-27,-0.2,-0.6,0.39999999999999997
1882,2016-02-26,-0.2,-0.6,0.39999999999999997
1881,2016-02-25,-0.2,-0.6,0.39999999999999997
1880,2016-02-24,-0.2,-0.6,0.39999999999999997
1879,2016-02-23,-0.2,-0.6,0.39999999999999997
1878,2016-02-22,-0.2,-0.6,0.39999999999999997
1877,2016-02-21,-0.2,-0.6,0.39999999999999997
1876,2016-02-20,-0.2,-0.6,0.39999999999999997
1875,2016-02-19,-0.2,-0.6,0.39999999999999997
1874,2016-02-18,-0.2,-0.6,0.39999999999999997
1873,2016-02-17,-0.2,-0.6,0.39999999999999997
1872,2016-02-16,-1.0,-1.0,0.0
1871,2016-02-15,-1.0,-1.0,0.0
1870,2016-02-14,-1.0,-1.0,0.0
1869,2016-02-13,-1.0,-1.0,0.0
1868,2016-02-12,-1.0,-1.0,0.0
1867,2016-02-11,-1.0,-1.0,0.0
1866,2016-02-10,-1.0,-1.0,0.0
1865,2016-02-09,-1.0,-1.0,0.0
1864,2016-02-08,-1.0,-1.0,0.0
1863,2016-02-07,-1.0,-1.0,0.0
1862,2016-02-06,-1.0,-1.0,0.0
1861,2016-02-05,-1.0,-1.0,0.0
1860,2016-02-04,-1.0,-1.0,0.0
1859,2016-02-03,-1.0,-1.0,0.0
1858,2016-02-02,-1.0,-1.0,0.0
1857,2016-02-01,-1.0,-1.0,0.0
1856,2016-01-31,-1.0,-1.0,0.0
1855,2016-01-30,-1.0,-1.0,0.0
1854,2016-01-29,-1.0,-1.0,0.0
1853,2016-01-28,-1.0,-1.0,0.0
1852,2016-01-27,-1.0,-1.0,0.0
1851,2016-01-26,-1.0,-1.0,0.0
1850,2016-01-25,-1.0,-1.0,0.0
1849,2016-01-24,-1.0,-1.0,0.0
1848,2016-01-23,-1.0,-1.0,0.0
1847,2016-01-22,-1.0,-1.0,0.0
1846,2016-01-21,-1.0,-1.0,0.0
1845,2016-01-20,-1.0,-1.0,0.0
1844,2016-01-19,-1.0,-1.0,0.0
1843,2016-01-18,-1.0,-1.0,0.0
1842,2016-01-17,-1.0,-1.0,0.0
1841,2016-01-16,-1.0,-1.0,0.0
1840,2016-01-15,-1.0,-1.0,0.0
1839,2016-01-14,-1.1,-1.4,0.2999999999999998
1838,2016-01-13,-1.1,-1.4,0.2999999999999998
1837,2016-01-12,-1.1,-1.4,0.2999999999999998
1836,2016-01-11,-1.1,-1.4,0.2999999999999998
1835,2016-01-10,-1.1,-1.4,0.2999999999999998
1834,2016-01-09,-1.1,-1.4,0.2999999999999998
1833,2016-01-08,-1.1,-1.4,0.2999999999999998
1832,2016-01-07,-1.1,-1.4,0.2999999999999998
1831,2016-01-06,-1.1,-1.4,0.2999999999999998
1830,2016-01-05,-1.1,-1.4,0.2999999999999998
1829,2016-01-04,-1.1,-1.4,0.2999999999999998
1828,2016-01-03,-1.1,-1.4,0.2999999999999998
1827,2016-01-02,-1.1,-1.4,0.2999999999999998
1826,2016-01-01,-1.1,-1.4,0.2999999999999998
1825,2015-12-31,-1.1,-1.4,0.2999999999999998
1824,2015-12-30,-1.1,-1.4,0.2999999999999998
1823,2015-12-29,-1.1,-1.4,0.2999999999999998
1822,2015-12-28,-1.1,-1.4,0.2999999999999998
1821,2015-12-27,-1.1,-1.4,0.2999999999999998
1820,2015-12-26,-1.1,-1.4,0.2999999999999998
1819,2015-12-25,-1.1,-1.4,0.2999999999999998
1818,2015-12-24,-1.1,-1.4,0.2999999999999998
1817,2015-12-23,-1.1,-1.4,0.2999999999999998
1816,2015-12-22,-1.1,-1.4,0.2999999999999998
1815,2015-12-21,-1.1,-1.4,0.2999999999999998
1814,2015-12-20,-1.1,-1.4,0.2999999999999998
1813,2015-12-19,-1.1,-1.4,0.2999999999999998
1812,2015-12-18,-1.1,-1.4,0.2999999999999998
1811,2015-12-17,-1.1,-1.4,0.2999999999999998
1810,2015-12-16,-1.1,-1.4,0.2999999999999998
1809,2015-12-15,-1.1,-1.4,0.2999999999999998
1808,2015-12-14,-1.1,-1.4,0.2999999999999998
1807,2015-12-13,-1.1,-1.4,0.2999999999999998
1806,2015-12-12,-1.1,-1.4,0.2999999999999998
1805,2015-12-11,-1.1,-1.4,0.2999999999999998
1804,2015-12-10,-1.6,-1.2,-0.40000000000000013
1803,2015-12-09,-1.6,-1.2,-0.40000000000000013
1802,2015-12-08,-1.6,-1.2,-0.40000000000000013
1801,2015-12-07,-1.6,-1.2,-0.40000000000000013
1800,2015-12-06,-1.6,-1.2,-0.40000000000000013
1799,2015-12-05,-1.6,-1.2,-0.40000000000000013
1798,2015-12-04,-1.6,-1.2,-0.40000000000000013
1797,2015-12-03,-1.6,-1.2,-0.40000000000000013
1796,2015-12-02,-1.6,-1.2,-0.40000000000000013
1795,2015-12-01,-1.6,-1.2,-0.40000000000000013
1794,2015-11-30,-1.6,-1.2,-0.40000000000000013
1793,2015-11-29,-1.6,-1.2,-0.40000000000000013
1792,2015-11-28,-1.6,-1.2,-0.40000000000000013
1791,2015-11-27,-1.6,-1.2,-0.40000000000000013
1790,2015-11-26,-1.6,-1.2,-0.40000000000000013
1789,2015-11-25,-1.6,-1.2,-0.40000000000000013
1788,2015-11-24,-1.6,-1.2,-0.40000000000000013
1787,2015-11-23,-1.6,-1.2,-0.40000000000000013
1786,2015-11-22,-1.6,-1.2,-0.40000000000000013
1785,2015-11-21,-1.6,-1.2,-0.40000000000000013
1784,2015-11-20,-1.6,-1.2,-0.40000000000000013
1783,2015-11-19,-1.6,-1.2,-0.40000000000000013
1782,2015-11-18,-1.6,-1.2,-0.40000000000000013
1781,2015-11-17,-1.6,-1.2,-0.40000000000000013
1780,2015-11-16,-1.6,-1.2,-0.40000000000000013
1779,2015-11-15,-1.6,-1.2,-0.40000000000000013
1778,2015-11-14,-1.6,-1.2,-0.40000000000000013
1777,2015-11-13,-1.6,-1.2,-0.40000000000000013
1776,2015-11-12,-1.1,-0.7,-0.40000000000000013
1775,2015-11-11,-1.1,-0.7,-0.40000000000000013
1774,2015-11-10,-1.1,-0.7,-0.40000000000000013
1773,2015-11-09,-1.1,-0.7,-0.40000000000000013
1772,2015-11-08,-1.1,-0.7,-0.40000000000000013
1771,2015-11-07,-1.1,-0.7,-0.40000000000000013
1770,2015-11-06,-1.1,-0.7,-0.40000000000000013
1769,2015-11-05,-1.1,-0.7,-0.40000000000000013
1768,2015-11-04,-1.1,-0.7,-0.40000000000000013
1767,2015-11-03,-1.1,-0.7,-0.40000000000000013
1766,2015-11-02,-1.1,-0.7,-0.40000000000000013
1765,2015-11-01,-1.1,-0.7,-0.40000000000000013
1764,2015-10-31,-1.1,-0.7,-0.40000000000000013
1763,2015-10-30,-1.1,-0.7,-0.40000000000000013
1762,2015-10-29,-1.1,-0.7,-0.40000000000000013
1761,2015-10-28,-1.1,-0.7,-0.40000000000000013
1760,2015-10-27,-1.1,-0.7,-0.40000000000000013
1759,2015-10-26,-1.1,-0.7,-0.40000000000000013
1758,2015-10-25,-1.1,-0.7,-0.40000000000000013
1757,2015-10-24,-1.1,-0.7,-0.40000000000000013
1756,2015-10-23,-1.1,-0.7,-0.40000000000000013
1755,2015-10-22,-1.1,-0.7,-0.40000000000000013
1754,2015-10-21,-1.1,-0.7,-0.40000000000000013
1753,2015-10-20,-1.1,-0.7,-0.40000000000000013
1752,2015-10-19,-1.1,-0.7,-0.40000000000000013
1751,2015-10-18,-1.1,-0.7,-0.40000000000000013
1750,2015-10-17,-1.1,-0.7,-0.40000000000000013
1749,2015-10-16,-1.1,-0.7,-0.40000000000000013
1748,2015-10-15,-1.1,-0.7,-0.40000000000000013
1747,2015-10-14,-1.1,-0.7,-0.40000000000000013
1746,2015-10-13,-0.8,-0.9,0.09999999999999998
1745,2015-10-12,-0.8,-0.9,0.09999999999999998
1744,2015-10-11,-0.8,-0.9,0.09999999999999998
1743,2015-10-10,-0.8,-0.9,0.09999999999999998
1742,2015-10-09,-0.8,-0.9,0.09999999999999998
1741,2015-10-08,-0.8,-0.9,0.09999999999999998
1740,2015-10-07,-0.8,-0.9,0.09999999999999998
1739,2015-10-06,-0.8,-0.9,0.09999999999999998
1738,2015-10-05,-0.8,-0.9,0.09999999999999998
1737,2015-10-04,-0.8,-0.9,0.09999999999999998
1736,2015-10-03,-0.8,-0.9,0.09999999999999998
1735,2015-10-02,-0.8,-0.9,0.09999999999999998
1734,2015-10-01,-0.8,-0.9,0.09999999999999998
1733,2015-09-30,-0.8,-0.9,0.09999999999999998
1732,2015-09-29,-0.8,-0.9,0.09999999999999998
1731,2015-09-28,-0.8,-0.9,0.09999999999999998
1730,2015-09-27,-0.8,-0.9,0.09999999999999998
1729,2015-09-26,-0.8,-0.9,0.09999999999999998
1728,2015-09-25,-0.8,-0.9,0.09999999999999998
1727,2015-09-24,-0.8,-0.9,0.09999999999999998
1726,2015-09-23,-0.8,-0.9,0.09999999999999998
1725,2015-09-22,-0.8,-0.9,0.09999999999999998
1724,2015-09-21,-0.8,-0.9,0.09999999999999998
1723,2015-09-20,-0.8,-0.9,0.09999999999999998
1722,2015-09-19,-0.8,-0.9,0.09999999999999998
1721,2015-09-18,-0.8,-0.9,0.09999999999999998
1720,2015-09-17,-0.8,-0.9,0.09999999999999998
1719,2015-09-16,-0.8,-0.9,0.09999999999999998
1718,2015-09-15,-0.8,-0.9,0.09999999999999998
1717,2015-09-14,-0.8,-0.9,0.09999999999999998
1716,2015-09-13,-0.8,-0.9,0.09999999999999998
1715,2015-09-12,-0.8,-0.9,0.09999999999999998
1714,2015-09-11,-0.8,-0.9,0.09999999999999998
1713,2015-09-10,-0.8,-0.9,0.09999999999999998
1712,2015-09-09,-0.8,-0.9,0.09999999999999998
1711,2015-09-08,-0.8,-0.9,0.09999999999999998
1710,2015-09-07,-0.8,-0.9,0.09999999999999998
1709,2015-09-06,-0.8,-0.9,0.09999999999999998
1708,2015-09-05,-0.8,-0.9,0.09999999999999998
1707,2015-09-04,-0.8,-0.9,0.09999999999999998
1706,2015-09-03,-0.8,-0.9,0.09999999999999998
1705,2015-09-02,-0.8,-0.9,0.09999999999999998
1704,2015-09-01,-0.8,-0.9,0.09999999999999998
1703,2015-08-31,-0.8,-0.9,0.09999999999999998
1702,2015-08-30,-0.8,-0.9,0.09999999999999998
1701,2015-08-29,-0.8,-0.9,0.09999999999999998
1700,2015-08-28,-0.8,-0.9,0.09999999999999998
1699,2015-08-27,-0.8,-0.9,0.09999999999999998
1698,2015-08-26,-0.8,-0.9,0.09999999999999998
1697,2015-08-25,-0.8,-0.9,0.09999999999999998
1696,2015-08-24,-0.8,-0.9,0.09999999999999998
1695,2015-08-23,-0.8,-0.9,0.09999999999999998
1694,2015-08-22,-0.8,-0.9,0.09999999999999998
1693,2015-08-21,-0.8,-0.9,0.09999999999999998
1692,2015-08-20,-0.8,-0.9,0.09999999999999998
1691,2015-08-19,-0.8,-0.9,0.09999999999999998
1690,2015-08-18,-0.8,-0.9,0.09999999999999998
1689,2015-08-17,-0.8,-0.9,0.09999999999999998
1688,2015-08-16,-0.8,-0.9,0.09999999999999998
1687,2015-08-15,-0.8,-0.9,0.09999999999999998
1686,2015-08-14,-0.8,-0.9,0.09999999999999998
1685,2015-08-13,-0.7,-0.9,0.20000000000000007
1684,2015-08-12,-0.7,-0.9,0.20000000000000007
1683,2015-08-11,-0.7,-0.9,0.20000000000000007
1682,2015-08-10,-0.7,-0.9,0.20000000000000007
1681,2015-08-09,-0.7,-0.9,0.20000000000000007
